Dataset,Original Rows,Columns,Type,Silhouettescore,DaviesBouldinscore,Calinskiharabazscore,Cohesionscore,Separationscore,RMSSTDscore,RSscore,XBscore,Adjustedrandomscore,Adjusted_mutual_info_score,Fowlkes_mallows_score,Normalizedmutualinfoscore,imbalanced_ratio_before_sampling,total_hypersphere,hypersphere_minority,hypersphere_majority,samplesperhypersphere,samplesperhypersphere_minority,samplesperhypersphere_majority,Average distance between class,overlapping,ComplexityMetric,WeightedCM,DualWeightedCM,TLCM,None,SMOTE,NearMiss,SMOTEENN,Randomoversampling,ADASYN,BorderlineSMOTE,SVMSMOTE,RandomUnderSampler,ClusterCentroids,NearMissversion1,NearMissversion2,NearMissversion3,TomekLinks,EditedNearestNeighbours,RepeatedEditedNearestNeighbours,AllKNN,CondensedNearestNeighbour,NeighbourhoodCleaningRule,InstanceHardnessThreshold,SMOTETomek,KNN,DT,GNB,SVM,RF,XGB,ADA,CAT,F1,G-mean,Accuracy,Precision,Recall,AUC-ROC,AUC-PR,BalancedAccuracy,CWA
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6976260686950875,0.6867514024770994,0.6964912280701755,0.7201580883607402,0.6964912280701755,-1.0,-1.0,0.0493834475768318,0.04114651416048744
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.59174483103232,0.23647095070580004,0.6228070175438597,0.6619260145956436,0.6228070175438597,-1.0,-1.0,0.07838811551279745,0.09251931420579713
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7286656600004969,0.7151739913152326,0.7298245614035088,0.7497555261170062,0.7298245614035088,-1.0,-1.0,0.04230952442148372,0.040907465275826706
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7100885636871709,0.6986706159070136,0.7105263157894738,0.7321393685732761,0.7105263157894738,-1.0,-1.0,0.02134172678701941,0.000729545955761826
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7318222459335132,0.7214182455782275,0.7333333333333334,0.7480595418513376,0.7333333333333334,-1.0,-1.0,0.04405777616973546,0.040952160926381216
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6612968196863572,0.4610176067341117,0.6701754385964912,0.6705879190767803,0.6701754385964912,-1.0,-1.0,0.022838286960424364,0.0007904412370288733
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6952724484357815,0.6821792548383284,0.6947368421052632,0.7218420514208029,0.6947368421052632,-1.0,-1.0,0.04405777616973546,0.040952160926381216
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.719486199640055,0.7119576745752445,0.7192982456140351,0.7346795541919381,0.7192982456140351,-1.0,-1.0,0.06253547354391066,0.08969157903145532
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7102546453500628,0.6992822897677033,0.712280701754386,0.7236842637639852,0.712280701754386,-1.0,-1.0,0.08829707857429832,0.13017783698438856
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6340125064999108,0.5571778489953843,0.6385964912280702,0.7144102441149327,0.6385964912280702,-1.0,-1.0,0.06351202058431515,0.0432922115706988
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.713328441500433,0.7030969891228885,0.7157894736842105,0.7262728198437918,0.7157894736842105,-1.0,-1.0,0.039310745056024284,0.04107649392608956
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7186466846561936,0.707892252596228,0.7210526315789473,0.7277764709540521,0.7210526315789473,-1.0,-1.0,0.08929958483996249,0.13022308295400833
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7448236178524184,0.7352566105115598,0.7473684210526316,0.7561501588939669,0.7473684210526316,-1.0,-1.0,0.06303672667674275,0.08149668388394103
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4558771851436905,0.3683945332548388,0.4894736842105263,0.5218891140196796,0.4894736842105263,-1.0,-1.0,0.06755717613146772,0.04590395163707812
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7287174016984302,0.7177438376840376,0.7315789473684212,0.7406872062206898,0.7315789473684212,-1.0,-1.0,0.06253547354391066,0.08147196773797329
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7129788601468485,0.7034162490740054,0.7140350877192981,0.7234881736882343,0.7140350877192981,-1.0,-1.0,0.08911694830204873,0.09380780319914404
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7066380473702137,0.6937092166822656,0.7070175438596492,0.7267165764518705,0.7070175438596492,-1.0,-1.0,0.04648857113260877,0.026835248550896303
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6600349369262822,0.5994648853454803,0.6719298245614036,0.7103340131374187,0.6719298245614036,-1.0,-1.0,0.06055742550148855,0.02805327519971966
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.731173779753045,0.7203367419180843,0.7333333333333334,0.7459220308627829,0.7333333333333334,-1.0,-1.0,0.04483629228734746,0.02679715179098922
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7287497423217157,0.7177969258054241,0.731578947368421,0.7417975891186283,0.731578947368421,-1.0,-1.0,0.04626939059941857,0.02686909972938333
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7285276747926236,0.7178134896291647,0.731578947368421,0.7414165392981854,0.731578947368421,-1.0,-1.0,0.0469062820766355,0.026847065753442544
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.46408246076099546,0.19994303551676007,0.5052631578947367,0.5344617507508224,0.5052631578947367,-1.0,-1.0,0.11565099678880508,0.23800574115715975
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7168591616612664,0.7054601882895812,0.7210526315789473,0.73085960465619,0.7210526315789473,-1.0,-1.0,0.030124358130968854,0.013714976096054076
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5560709638538013,0.0,0.578153684762654,0.6345288277102721,0.578153684762654,-1.0,-1.0,0.10093970871707003,0.13692748778717703
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6651950663842587,0.6484873089311419,0.6647215665705045,0.6921919064328446,0.6647215665705045,-1.0,-1.0,0.07236352062064205,0.1349808519537641
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3636400962683035,0.0,0.4051490514905149,0.5598162880478205,0.4051490514905149,-1.0,-1.0,0.06229794329025964,0.005640768182577212
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6871405651098305,0.6671144541467657,0.6863362182008917,0.7136496532244733,0.6863362182008917,-1.0,-1.0,0.07039841983770019,0.13520482264224143
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6718476890659169,0.6555605906161303,0.6728735029285776,0.6972314768414595,0.6728735029285776,-1.0,-1.0,0.06863621760548298,0.13471916955305022
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6735863074094747,0.6547758372188829,0.6755398199143282,0.6978374498541573,0.6755398199143282,-1.0,-1.0,0.07140566621451179,0.13491057192251724
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4637928613831607,0.0,0.524040562986275,0.5382419825200574,0.524040562986275,-1.0,-1.0,0.032182706265914664,0.002411888918466607
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6784347355148719,0.6634001132715434,0.6782498470145993,0.7032487498094709,0.6782498470145993,-1.0,-1.0,0.07140566621451179,0.13491057192251724
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5915574484477832,0.3953155399330071,0.6081825334382377,0.6726606372782579,0.6081825334382377,-1.0,-1.0,0.18922645694696513,0.4395713652470423
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.644008269699503,0.6314900007962306,0.6485488241979195,0.6593955364000951,0.6485488241979195,-1.0,-1.0,0.16161121193789071,0.4358921010027463
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5588894576850284,0.5104476651201202,0.5620027974473293,0.6390493113806227,0.5620027974473293,-1.0,-1.0,0.08255132083081265,0.2275868876396588
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6817262215633318,0.6693086015261742,0.683735466386922,0.7046290933367003,0.683735466386922,-1.0,-1.0,0.08468078241580963,0.2275356092945581
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6691388249431727,0.6578534014347035,0.6728516478713175,0.6852446909095219,0.6728516478713175,-1.0,-1.0,0.09228957451099012,0.22794939596337915
